id,name,city_id:id
res_locality_1535,v.Arayli,hr_employee_extended_profile.kz_city_29
res_locality_1536,v.Jainak,hr_employee_extended_profile.kz_city_29
res_locality_1537,v.Tonkeris,hr_employee_extended_profile.kz_city_29
res_locality_1538,v.Yntymak,hr_employee_extended_profile.kz_city_29
res_locality_1539,v.Manshuk,hr_employee_extended_profile.kz_city_29
res_locality_1540,v.Zhanaesil,hr_employee_extended_profile.kz_city_29
res_locality_1541,v.Mortyk,hr_employee_extended_profile.kz_city_29
res_locality_1542,v.Karamendy batyr,hr_employee_extended_profile.kz_city_29
res_locality_1543,v.Rodina,hr_employee_extended_profile.kz_city_29
res_locality_1544,v.Zeleny Guy,hr_employee_extended_profile.kz_city_29
res_locality_1545,v.Sadove,hr_employee_extended_profile.kz_city_29
res_locality_1546,v.Prirechnoe,hr_employee_extended_profile.kz_city_29
res_locality_1547,v.Opan,hr_employee_extended_profile.kz_city_29
res_locality_1548,v.Kabanbai Batyra,hr_employee_extended_profile.kz_city_29
res_locality_1549,v.Kyzylzhar,hr_employee_extended_profile.kz_city_29
res_locality_1550,v.Nura,hr_employee_extended_profile.kz_city_29
res_locality_1551,v.Saryadir,hr_employee_extended_profile.kz_city_29
res_locality_1552,v.Rahimzhana Koshkarbaeva,hr_employee_extended_profile.kz_city_29
res_locality_1553,v.Aganas,hr_employee_extended_profile.kz_city_29
res_locality_1554,v.Sarykol,hr_employee_extended_profile.kz_city_29
res_locality_1555,v.Preobrazhenka,hr_employee_extended_profile.kz_city_29
res_locality_1556,v.Sofievka,hr_employee_extended_profile.kz_city_29
res_locality_1557,v.Appolonovka,hr_employee_extended_profile.kz_city_29
res_locality_1558,v.Zhabai,hr_employee_extended_profile.kz_city_29
res_locality_1559,v.Talapker,hr_employee_extended_profile.kz_city_29
res_locality_1560,v.Kazhimukan,hr_employee_extended_profile.kz_city_29
res_locality_1561,v.Ibraya Altynsarina,hr_employee_extended_profile.kz_city_29
res_locality_1562,v.Shalkar,hr_employee_extended_profile.kz_city_29
res_locality_1563,v.Karatomar,hr_employee_extended_profile.kz_city_29
res_locality_1564,v.Otautusken,hr_employee_extended_profile.kz_city_29
res_locality_1565,v.Andreevka,hr_employee_extended_profile.kz_city_30
res_locality_1566,v.Oktyabrskoe,hr_employee_extended_profile.kz_city_30
res_locality_1567,v.Damsa,hr_employee_extended_profile.kz_city_30
res_locality_1568,v.Stepnoe,hr_employee_extended_profile.kz_city_30
res_locality_1569,v.Bozaigyr,hr_employee_extended_profile.kz_city_30
res_locality_1570,v.Klyuchi,hr_employee_extended_profile.kz_city_30
res_locality_1571,v.Bektau,hr_employee_extended_profile.kz_city_30
res_locality_1572,v.Myktykol,hr_employee_extended_profile.kz_city_30
res_locality_1573,v.Konkrynka,hr_employee_extended_profile.kz_city_30
res_locality_1574,v.Karazhar,hr_employee_extended_profile.kz_city_30
res_locality_1575,v.Novokubank,hr_employee_extended_profile.kz_city_30
res_locality_1576,v.Altaiskoe,hr_employee_extended_profile.kz_city_30
res_locality_1577,v.Novoselovka,hr_employee_extended_profile.kz_city_30
res_locality_1578,v.Pervomaiskoye,hr_employee_extended_profile.kz_city_30
res_locality_1579,v.Karatobinskoe,hr_employee_extended_profile.kz_city_30
res_locality_1580,v.Novopervomayskoye,hr_employee_extended_profile.kz_city_30
res_locality_1581,v.Oshak,hr_employee_extended_profile.kz_city_30
res_locality_1582,v.Petrovka,hr_employee_extended_profile.kz_city_30
res_locality_1583,v.Novokavkazskoe,hr_employee_extended_profile.kz_city_30
res_locality_1584,v.Beloe osero,hr_employee_extended_profile.kz_city_30
res_locality_1585,v.Prigorodnoye,hr_employee_extended_profile.kz_city_30
res_locality_1586,v.Baskol,hr_employee_extended_profile.kz_city_30
res_locality_1587,v.Kamyshenka,hr_employee_extended_profile.kz_city_30
res_locality_1588,v.Raevka,hr_employee_extended_profile.kz_city_30
res_locality_1589,v.Gulyaipole,hr_employee_extended_profile.kz_city_30
res_locality_1590,v.Egemen,hr_employee_extended_profile.kz_city_30
res_locality_1591,v.Novografskoe,hr_employee_extended_profile.kz_city_30
res_locality_1592,Shchuchinsk,hr_employee_extended_profile.kz_city_31
res_locality_1593,v.Kyzylagash,hr_employee_extended_profile.kz_city_31
res_locality_1594,v.Mezgilsor,hr_employee_extended_profile.kz_city_31
res_locality_1595,v.Akylbay,hr_employee_extended_profile.kz_city_31
res_locality_1596,v.Bayanbai,hr_employee_extended_profile.kz_city_31
res_locality_1597,v.Karabaur,hr_employee_extended_profile.kz_city_31
res_locality_1598,v.Stary Karabaur,hr_employee_extended_profile.kz_city_31
res_locality_1599,v.Ozernoe,hr_employee_extended_profile.kz_city_31
res_locality_1600,v.Zhankara,hr_employee_extended_profile.kz_city_31
res_locality_1601,v.Okzhetpes,hr_employee_extended_profile.kz_city_31
res_locality_1602,v.Sarybulak,hr_employee_extended_profile.kz_city_31
res_locality_1603,v.Vedenovka,hr_employee_extended_profile.kz_city_31
res_locality_1604,v.Zhanatugan,hr_employee_extended_profile.kz_city_31
res_locality_1605,v.Karabulak,hr_employee_extended_profile.kz_city_31
res_locality_1606,v.Krupskoe,hr_employee_extended_profile.kz_city_31
res_locality_1607,v.Fedoseevka,hr_employee_extended_profile.kz_city_31
res_locality_1608,v.Zeleny Bor,hr_employee_extended_profile.kz_city_31
res_locality_1609,v.Podhoz,hr_employee_extended_profile.kz_city_31
res_locality_1610,v.Janatalap,hr_employee_extended_profile.kz_city_31
res_locality_1611,v.Molbaza,hr_employee_extended_profile.kz_city_31
res_locality_1612,v.Kumyzyna,hr_employee_extended_profile.kz_city_31
res_locality_1613,v.Madeniet,hr_employee_extended_profile.kz_city_31
res_locality_1614,v.Nauryzbai Batyra,hr_employee_extended_profile.kz_city_31
res_locality_1615,v.Aygabak,hr_employee_extended_profile.kz_city_31
res_locality_1616,v.Bidayik,hr_employee_extended_profile.kz_city_31
res_locality_1617,v.Zlatopolye,hr_employee_extended_profile.kz_city_31
res_locality_1618,v.Lesnoy Khutor,hr_employee_extended_profile.kz_city_31
res_locality_1619,v.Novoandreevka,hr_employee_extended_profile.kz_city_31
res_locality_1620,v.Obali,hr_employee_extended_profile.kz_city_31
res_locality_1621,v.Savinka,hr_employee_extended_profile.kz_city_31
res_locality_1622,v.Sotnikovka,hr_employee_extended_profile.kz_city_31
res_locality_1623,v.Tulkuli,hr_employee_extended_profile.kz_city_31
res_locality_1624,v.Kenesary,hr_employee_extended_profile.kz_city_31
res_locality_1625,v.Brusilovka,hr_employee_extended_profile.kz_city_31
res_locality_1626,v.Bayanbai,hr_employee_extended_profile.kz_city_31
res_locality_1627,v.Atameken,hr_employee_extended_profile.kz_city_31
res_locality_1628,v.Zhanazhol,hr_employee_extended_profile.kz_city_31
res_locality_1629,v.Jarkayn,hr_employee_extended_profile.kz_city_31
res_locality_1630,v.Zhasyl,hr_employee_extended_profile.kz_city_31
res_locality_1631,v.Karazhar,hr_employee_extended_profile.kz_city_31
res_locality_1632,v.Shieli,hr_employee_extended_profile.kz_city_31
res_locality_1633,v.Katarkol,hr_employee_extended_profile.kz_city_31
res_locality_1634,v.Vishnevoe,hr_employee_extended_profile.kz_city_31
res_locality_1635,v.Klyuchevoe,hr_employee_extended_profile.kz_city_31
res_locality_1636,v.Sosnovka,hr_employee_extended_profile.kz_city_31
res_locality_1637,v.Urumkay,hr_employee_extended_profile.kz_city_31
res_locality_1638,v.Dmitrievka,hr_employee_extended_profile.kz_city_31
res_locality_1639,v.Kornekty,hr_employee_extended_profile.kz_city_31
res_locality_1640,v.Krasny Kordon,hr_employee_extended_profile.kz_city_31
res_locality_1641,v.Kulstan,hr_employee_extended_profile.kz_city_31
res_locality_1642,v.Kindik karagai,hr_employee_extended_profile.kz_city_31
res_locality_1643,v.Karashilik,hr_employee_extended_profile.kz_city_31
res_locality_1644,v.Yntaly,hr_employee_extended_profile.kz_city_31
res_locality_1645,v.Uspeno-Yurievka,hr_employee_extended_profile.kz_city_31
res_locality_1646,v.Kovalevka,hr_employee_extended_profile.kz_city_31
res_locality_1647,v.Karagai,hr_employee_extended_profile.kz_city_31
res_locality_1648,v.Klintsy,hr_employee_extended_profile.kz_city_31
res_locality_1649,v.Nikolaevka,hr_employee_extended_profile.kz_city_31
res_locality_1650,v.Ulgialgan,hr_employee_extended_profile.kz_city_31
res_locality_1651,v.Raygorodok,hr_employee_extended_profile.kz_city_31
res_locality_1652,Alga,hr_employee_extended_profile.kz_city_33
res_locality_1653,v.Yeset Batyra Kokiuly,hr_employee_extended_profile.kz_city_33
res_locality_1654,v.Kzyltu,hr_employee_extended_profile.kz_city_33
res_locality_1655,v.Bestamak,hr_employee_extended_profile.kz_city_33
res_locality_1656,v.Beskospa,hr_employee_extended_profile.kz_city_33
res_locality_1657,v.Karakudyk,hr_employee_extended_profile.kz_city_33
res_locality_1658,v.Koktogai,hr_employee_extended_profile.kz_city_33
res_locality_1659,v.Tikkain,hr_employee_extended_profile.kz_city_33
res_locality_1660,v.Akai,hr_employee_extended_profile.kz_city_33
res_locality_1661,v.Koltaban,hr_employee_extended_profile.kz_city_33
res_locality_1662,v.Ushkudyk,hr_employee_extended_profile.kz_city_33
res_locality_1663,v.Zheruyik,hr_employee_extended_profile.kz_city_33
res_locality_1664,v.Aksazdy,hr_employee_extended_profile.kz_city_33
res_locality_1665,v.Sambay,hr_employee_extended_profile.kz_city_33
res_locality_1666,v.Nurbulak,hr_employee_extended_profile.kz_city_33
res_locality_1667,v.Karabulak,hr_employee_extended_profile.kz_city_33
res_locality_1668,v.Amangeldy,hr_employee_extended_profile.kz_city_33
res_locality_1669,v.Karahobda,hr_employee_extended_profile.kz_city_33
res_locality_1670,v.Ernazar,hr_employee_extended_profile.kz_city_33
res_locality_1671,v.Kumsay,hr_employee_extended_profile.kz_city_33
res_locality_1672,v.Marjanbulak,hr_employee_extended_profile.kz_city_33
res_locality_1673,v.Kayindsay,hr_employee_extended_profile.kz_city_33
res_locality_1674,v.Saryhobda,hr_employee_extended_profile.kz_city_33
res_locality_1675,v.Bulgarka,hr_employee_extended_profile.kz_city_33
res_locality_1676,v.Tamdy,hr_employee_extended_profile.kz_city_33
res_locality_1677,v.Erkinkush,hr_employee_extended_profile.kz_city_33
res_locality_1678,v.Taldysay,hr_employee_extended_profile.kz_city_33
res_locality_1679,v.Kainar,hr_employee_extended_profile.kz_city_33
res_locality_1680,v.Tokmansay,hr_employee_extended_profile.kz_city_33
res_locality_1681,v.Temirbeka Jurgeneva,hr_employee_extended_profile.kz_city_34
res_locality_1682,v.Taldysay,hr_employee_extended_profile.kz_city_34
res_locality_1683,v.Akkol,hr_employee_extended_profile.kz_city_34
res_locality_1684,v.Aktasty,hr_employee_extended_profile.kz_city_34
res_locality_1685,v.Tolybai,hr_employee_extended_profile.kz_city_34
res_locality_1686,v.Araltogai,hr_employee_extended_profile.kz_city_34
res_locality_1687,v.Kyyakty,hr_employee_extended_profile.kz_city_34
res_locality_1688,v.Milysay,hr_employee_extended_profile.kz_city_34
res_locality_1689,v.Araltobe,hr_employee_extended_profile.kz_city_34
res_locality_1690,v.Aike,hr_employee_extended_profile.kz_city_34
res_locality_1691,v.Terensay,hr_employee_extended_profile.kz_city_34
res_locality_1692,v.Tumabulak,hr_employee_extended_profile.kz_city_34
res_locality_1693,v.Sarybulak,hr_employee_extended_profile.kz_city_34
res_locality_1694,v.Zhabasak,hr_employee_extended_profile.kz_city_34
res_locality_1695,v.Akkum,hr_employee_extended_profile.kz_city_34
res_locality_1696,v.Baizhankol,hr_employee_extended_profile.kz_city_34
res_locality_1697,v.Zhambyl,hr_employee_extended_profile.kz_city_34
res_locality_1698,v.Taldyk,hr_employee_extended_profile.kz_city_34
res_locality_1699,v.Karabutak,hr_employee_extended_profile.kz_city_34
res_locality_1700,v.Belkopa,hr_employee_extended_profile.kz_city_34
res_locality_1701,v.Enbektu,hr_employee_extended_profile.kz_city_34
res_locality_1702,v.Zharotkel,hr_employee_extended_profile.kz_city_34
res_locality_1703,v.Kumkuduk,hr_employee_extended_profile.kz_city_34
res_locality_1704,v.Sarat,hr_employee_extended_profile.kz_city_34
res_locality_1705,v.Sulukol,hr_employee_extended_profile.kz_city_34
res_locality_1706,v.Uskhaty,hr_employee_extended_profile.kz_city_34
res_locality_1707,v.Karaauylkeldi,hr_employee_extended_profile.kz_city_35
res_locality_1708,v.Kenjali,hr_employee_extended_profile.kz_city_35
res_locality_1709,v.Kokbulak,hr_employee_extended_profile.kz_city_35
res_locality_1710,v.Kosaral,hr_employee_extended_profile.kz_city_35
res_locality_1711,v.Nogaity,hr_employee_extended_profile.kz_city_35
res_locality_1712,v.Oimaut,hr_employee_extended_profile.kz_city_35
res_locality_1713,v.Zharkamys,hr_employee_extended_profile.kz_city_35
res_locality_1714,v.Aktam,hr_employee_extended_profile.kz_city_35
res_locality_1715,v.Karazhar,hr_employee_extended_profile.kz_city_35
res_locality_1716,v.Jarly,hr_employee_extended_profile.kz_city_35
res_locality_1717,v.Korashi,hr_employee_extended_profile.kz_city_35
res_locality_1718,v.Jingildytogai,hr_employee_extended_profile.kz_city_35
res_locality_1719,v.Ebeiti,hr_employee_extended_profile.kz_city_35
res_locality_1720,v.Ayrik,hr_employee_extended_profile.kz_city_35
res_locality_1721,v.Koptogai,hr_employee_extended_profile.kz_city_35
res_locality_1722,v.Kopa,hr_employee_extended_profile.kz_city_35
res_locality_1723,v.Kemershi,hr_employee_extended_profile.kz_city_35
res_locality_1724,v.Bulaktykol,hr_employee_extended_profile.kz_city_35
res_locality_1725,v.Janatan,hr_employee_extended_profile.kz_city_35
res_locality_1726,v.Altay batyra,hr_employee_extended_profile.kz_city_35
res_locality_1727,v.Barshakum,hr_employee_extended_profile.kz_city_35
res_locality_1728,v.Shukyrshi,hr_employee_extended_profile.kz_city_35
res_locality_1729,v.Miyaly,hr_employee_extended_profile.kz_city_35
res_locality_1730,v.Diyar,hr_employee_extended_profile.kz_city_35
res_locality_1731,v.Badmsha,hr_employee_extended_profile.kz_city_36
res_locality_1732,v.Ashlysayi,hr_employee_extended_profile.kz_city_36
res_locality_1733,v.Boztobe,hr_employee_extended_profile.kz_city_36
res_locality_1734,v.Preobrazhenovka,hr_employee_extended_profile.kz_city_36
res_locality_1735,v.Akkol,hr_employee_extended_profile.kz_city_36
res_locality_1736,v.Alimbet,hr_employee_extended_profile.kz_city_36
res_locality_1737,v.Velikhovka,hr_employee_extended_profile.kz_city_36
res_locality_1738,v.Akzhayik,hr_employee_extended_profile.kz_city_36
res_locality_1739,v.Petropavlovka,hr_employee_extended_profile.kz_city_36
res_locality_1740,v.Shamshi Kaldayakova,hr_employee_extended_profile.kz_city_36
res_locality_1741,v.Josaly,hr_employee_extended_profile.kz_city_36
res_locality_1742,v.Kempirsay,hr_employee_extended_profile.kz_city_36
res_locality_1743,v.Kos-Istek,hr_employee_extended_profile.kz_city_36
res_locality_1744,v.Stepnoe,hr_employee_extended_profile.kz_city_36
res_locality_1745,v.Kairakty,hr_employee_extended_profile.kz_city_36
res_locality_1746,v.Kobda,hr_employee_extended_profile.kz_city_37
res_locality_1747,v.Kursay,hr_employee_extended_profile.kz_city_37
res_locality_1748,v.Akrab,hr_employee_extended_profile.kz_city_37
res_locality_1749,v.Bestau,hr_employee_extended_profile.kz_city_37
res_locality_1750,v.Sarbulak,hr_employee_extended_profile.kz_city_37
res_locality_1751,v.Alia,hr_employee_extended_profile.kz_city_37
res_locality_1752,v.Bulak,hr_employee_extended_profile.kz_city_37
res_locality_1753,v.Imangali Beltabanova,hr_employee_extended_profile.kz_city_37
res_locality_1754,v.Kosotkel,hr_employee_extended_profile.kz_city_37
res_locality_1755,v.Baytak,hr_employee_extended_profile.kz_city_37
res_locality_1756,v.Zharsay,hr_employee_extended_profile.kz_city_37
res_locality_1757,v.Aksai,hr_employee_extended_profile.kz_city_37
res_locality_1758,v.Karaganda,hr_employee_extended_profile.kz_city_37
res_locality_1759,v.Zharyk,hr_employee_extended_profile.kz_city_37
res_locality_1760,v.Zhamankol,hr_employee_extended_profile.kz_city_37
res_locality_1761,v.Kanay,hr_employee_extended_profile.kz_city_37
res_locality_1762,v.Ortak,hr_employee_extended_profile.kz_city_37
res_locality_1763,v.Zhirenkopa,hr_employee_extended_profile.kz_city_37
res_locality_1764,v.Bescudyk,hr_employee_extended_profile.kz_city_37
res_locality_1765,v.Kyzylzhar,hr_employee_extended_profile.kz_city_37
res_locality_1766,v.Karakemer,hr_employee_extended_profile.kz_city_37
res_locality_1767,v.Begaly,hr_employee_extended_profile.kz_city_37
res_locality_1768,v.Egindibulak,hr_employee_extended_profile.kz_city_37
res_locality_1769,v.Otek,hr_employee_extended_profile.kz_city_37
res_locality_1770,v.Zharsay,hr_employee_extended_profile.kz_city_37
res_locality_1771,v.Kok Uy,hr_employee_extended_profile.kz_city_37
res_locality_1772,v.Kogaly,hr_employee_extended_profile.kz_city_37
res_locality_1773,v.Sogaly,hr_employee_extended_profile.kz_city_37
res_locality_1774,v.Taldysay,hr_employee_extended_profile.kz_city_37
res_locality_1775,v.Terisakkan,hr_employee_extended_profile.kz_city_37
res_locality_1776,v.Janatalap,hr_employee_extended_profile.kz_city_37
res_locality_1777,v.Martuk,hr_employee_extended_profile.kz_city_38
res_locality_1778,v.Janatan,hr_employee_extended_profile.kz_city_38
res_locality_1779,v.Kazan,hr_employee_extended_profile.kz_city_38
res_locality_1780,v.Kumsay,hr_employee_extended_profile.kz_city_38
res_locality_1781,v.Baytyrsai,hr_employee_extended_profile.kz_city_38
res_locality_1782,v.Dmitrievka,hr_employee_extended_profile.kz_city_38
res_locality_1783,v.Pokrovka,hr_employee_extended_profile.kz_city_38
res_locality_1784,v.Poltavka,hr_employee_extended_profile.kz_city_38
res_locality_1785,v.Hazretovka,hr_employee_extended_profile.kz_city_38
res_locality_1786,v.Zhezdibay,hr_employee_extended_profile.kz_city_38
res_locality_1787,v.Jaisan,hr_employee_extended_profile.kz_city_38
res_locality_1788,v.Kokpekti,hr_employee_extended_profile.kz_city_38
res_locality_1789,v.Karatogai,hr_employee_extended_profile.kz_city_38
res_locality_1790,v.Karatausai,hr_employee_extended_profile.kz_city_38
res_locality_1791,v.Akkayin,hr_employee_extended_profile.kz_city_38
res_locality_1792,v.Kyzylzhar,hr_employee_extended_profile.kz_city_38
res_locality_1793,v.Borte,hr_employee_extended_profile.kz_city_38
res_locality_1794,v.Shevchenko,hr_employee_extended_profile.kz_city_38
res_locality_1795,v.Sarjansay,hr_employee_extended_profile.kz_city_38
res_locality_1796,v.Kensahara,hr_employee_extended_profile.kz_city_38
res_locality_1797,v.Baynassay,hr_employee_extended_profile.kz_city_38
res_locality_1798,v.Akmolasai,hr_employee_extended_profile.kz_city_38
res_locality_1799,v.Voznesenovka,hr_employee_extended_profile.kz_city_38
res_locality_1800,v.Dostyk,hr_employee_extended_profile.kz_city_38
res_locality_1801,v.Pervomayka,hr_employee_extended_profile.kz_city_38
res_locality_1802,v.Zhanazhol,hr_employee_extended_profile.kz_city_38
res_locality_1803,v.Karabulak,hr_employee_extended_profile.kz_city_38
res_locality_1804,v.Rodnikovka,hr_employee_extended_profile.kz_city_38
res_locality_1805,v.Kurmansay,hr_employee_extended_profile.kz_city_38
res_locality_1806,v.Egiza,hr_employee_extended_profile.kz_city_38
res_locality_1807,v.Shandy,hr_employee_extended_profile.kz_city_38
res_locality_1808,v.Saryzhar,hr_employee_extended_profile.kz_city_38
res_locality_1809,Kandyagash,hr_employee_extended_profile.kz_city_39
res_locality_1810,Emba,hr_employee_extended_profile.kz_city_39
res_locality_1811,Zem,hr_employee_extended_profile.kz_city_39
res_locality_1812,v.Akkemer,hr_employee_extended_profile.kz_city_39
res_locality_1813,v.Koktobe,hr_employee_extended_profile.kz_city_39
res_locality_1814,v.Zharyk,hr_employee_extended_profile.kz_city_39
res_locality_1815,v.Elek,hr_employee_extended_profile.kz_city_39
res_locality_1816,v.Kotibar,hr_employee_extended_profile.kz_city_39
res_locality_1817,v.Achsysay,hr_employee_extended_profile.kz_city_39
res_locality_1818,v.Aksu,hr_employee_extended_profile.kz_city_39
res_locality_1819,v.Sabyndykol,hr_employee_extended_profile.kz_city_39
res_locality_1820,v.Zhagabulak,hr_employee_extended_profile.kz_city_39
res_locality_1821,v.Zharkemer,hr_employee_extended_profile.kz_city_39
res_locality_1822,v.Kozhasai,hr_employee_extended_profile.kz_city_39
res_locality_1823,v.Saga,hr_employee_extended_profile.kz_city_39
res_locality_1824,v.Bulakty,hr_employee_extended_profile.kz_city_39
res_locality_1825,v.Mianol,hr_employee_extended_profile.kz_city_39
res_locality_1826,v.Sagashili,hr_employee_extended_profile.kz_city_39
res_locality_1827,v.Bashshili,hr_employee_extended_profile.kz_city_39
res_locality_1828,v.Tepsen-Karabulak,hr_employee_extended_profile.kz_city_39
res_locality_1829,v.Karakol,hr_employee_extended_profile.kz_city_39
res_locality_1830,v.Zhanaturmys,hr_employee_extended_profile.kz_city_39
res_locality_1831,v.Dzhurun,hr_employee_extended_profile.kz_city_39
res_locality_1832,v.Kobelei,hr_employee_extended_profile.kz_city_39
res_locality_1833,v.Koldenen Temir,hr_employee_extended_profile.kz_city_39
res_locality_1834,v.Kaiyndy,hr_employee_extended_profile.kz_city_39
res_locality_1835,v.Altyndy,hr_employee_extended_profile.kz_city_39
res_locality_1836,v.Birlik,hr_employee_extended_profile.kz_city_39
res_locality_1837,v.Kumsay,hr_employee_extended_profile.kz_city_39
res_locality_1838,v.Kumzhargan,hr_employee_extended_profile.kz_city_39
res_locality_1839,v.Shengelshi,hr_employee_extended_profile.kz_city_39
res_locality_1840,v.Kumsay,hr_employee_extended_profile.kz_city_39
res_locality_1841,v.Mugalzhar,hr_employee_extended_profile.kz_city_39
res_locality_1842,v.Taldysay,hr_employee_extended_profile.kz_city_39
res_locality_1843,v.Enbek,hr_employee_extended_profile.kz_city_39
res_locality_1844,v.Oyil,hr_employee_extended_profile.kz_city_40
res_locality_1845,v.Akshatau,hr_employee_extended_profile.kz_city_40
res_locality_1846,v.Ekpetal,hr_employee_extended_profile.kz_city_40
res_locality_1847,v.Karakemer,hr_employee_extended_profile.kz_city_40
res_locality_1848,v.Akzhar,hr_employee_extended_profile.kz_city_40
res_locality_1849,v.Kosembai,hr_employee_extended_profile.kz_city_40
res_locality_1850,v.Karaoy,hr_employee_extended_profile.kz_city_40
res_locality_1851,v.Kubasay,hr_employee_extended_profile.kz_city_40
res_locality_1852,v.Karatal,hr_employee_extended_profile.kz_city_40
res_locality_1853,v.Karasu,hr_employee_extended_profile.kz_city_40
res_locality_1854,v.Kumzhargan,hr_employee_extended_profile.kz_city_40
res_locality_1855,v.Koptogai,hr_employee_extended_profile.kz_city_40
res_locality_1856,v.Amankeldy,hr_employee_extended_profile.kz_city_40
res_locality_1857,v.Karasu,hr_employee_extended_profile.kz_city_40
res_locality_1858,v.Shubarshi,hr_employee_extended_profile.kz_city_40
res_locality_1859,v.Kemer,hr_employee_extended_profile.kz_city_40
res_locality_1860,v.Akkemer,hr_employee_extended_profile.kz_city_40
res_locality_1861,v.Bestamak,hr_employee_extended_profile.kz_city_40
res_locality_1862,v.Konyrat,hr_employee_extended_profile.kz_city_40
res_locality_1863,v.Shikuduk,hr_employee_extended_profile.kz_city_40
res_locality_1864,v.Sarybie,hr_employee_extended_profile.kz_city_40
res_locality_1865,v.Karakol,hr_employee_extended_profile.kz_city_40
res_locality_1866,v.Temir,hr_employee_extended_profile.kz_city_41
res_locality_1867,v.Zhambyl,hr_employee_extended_profile.kz_city_41
res_locality_1868,v.Aksai,hr_employee_extended_profile.kz_city_41
res_locality_1869,v.Achsysay,hr_employee_extended_profile.kz_city_41
res_locality_1870,v.Birlik,hr_employee_extended_profile.kz_city_41
res_locality_1871,v.Shigyrly,hr_employee_extended_profile.kz_city_41
res_locality_1872,v.Altykarasu,hr_employee_extended_profile.kz_city_41
res_locality_1873,v.Enbekshi,hr_employee_extended_profile.kz_city_41
res_locality_1874,v.Sarytogay,hr_employee_extended_profile.kz_city_41
res_locality_1875,v.Kumkudyk,hr_employee_extended_profile.kz_city_41
res_locality_1876,v.Babatai,hr_employee_extended_profile.kz_city_41
res_locality_1877,v.Shibulak,hr_employee_extended_profile.kz_city_41
res_locality_1878,v.Kenkiak,hr_employee_extended_profile.kz_city_41
res_locality_1879,v.Bashenkol,hr_employee_extended_profile.kz_city_41
res_locality_1880,v.Kopa,hr_employee_extended_profile.kz_city_41
res_locality_1881,v.Shitubek,hr_employee_extended_profile.kz_city_41
res_locality_1882,v.Sarkol,hr_employee_extended_profile.kz_city_41
res_locality_1883,v.Kopa,hr_employee_extended_profile.kz_city_41
res_locality_1884,v.Kumsay,hr_employee_extended_profile.kz_city_41
res_locality_1885,v.Taskopa,hr_employee_extended_profile.kz_city_41
res_locality_1886,v.Shubarkudyk,hr_employee_extended_profile.kz_city_41
res_locality_1887,Khromtau,hr_employee_extended_profile.kz_city_42
res_locality_1888,v.Abay,hr_employee_extended_profile.kz_city_42
res_locality_1889,v.Tassai,hr_employee_extended_profile.kz_city_42
res_locality_1890,v.Bogetsay,hr_employee_extended_profile.kz_city_42
res_locality_1891,v.Karlau,hr_employee_extended_profile.kz_city_42
res_locality_1892,v.Don,hr_employee_extended_profile.kz_city_42
res_locality_1893,v.Ongar,hr_employee_extended_profile.kz_city_42
res_locality_1894,v.Maitobe,hr_employee_extended_profile.kz_city_42
res_locality_1895,v.Kokterek,hr_employee_extended_profile.kz_city_42
res_locality_1896,v.Akkudyk,hr_employee_extended_profile.kz_city_42
res_locality_1897,v.Koktau,hr_employee_extended_profile.kz_city_42
res_locality_1898,v.Kopa,hr_employee_extended_profile.kz_city_42
res_locality_1899,v.Tamdy,hr_employee_extended_profile.kz_city_42
res_locality_1900,v.Kuduksay,hr_employee_extended_profile.kz_city_42
res_locality_1901,v.Oysylkara,hr_employee_extended_profile.kz_city_42
res_locality_1902,v.Sarysai,hr_employee_extended_profile.kz_city_42
res_locality_1903,v.Kyzylsu,hr_employee_extended_profile.kz_city_42
res_locality_1904,v.Akzhar,hr_employee_extended_profile.kz_city_42
res_locality_1905,v.Nikeltau,hr_employee_extended_profile.kz_city_42
res_locality_1906,v.Tabantal,hr_employee_extended_profile.kz_city_42
res_locality_1907,v.Zhailausay,hr_employee_extended_profile.kz_city_42
res_locality_1908,v.Koptogai,hr_employee_extended_profile.kz_city_42
res_locality_1909,v.Tassai,hr_employee_extended_profile.kz_city_42
res_locality_1910,v.Kokpekti,hr_employee_extended_profile.kz_city_42
res_locality_1911,v.Tasotkel,hr_employee_extended_profile.kz_city_42
res_locality_1912,v.Akbulak,hr_employee_extended_profile.kz_city_42
res_locality_1913,v.Aktasty,hr_employee_extended_profile.kz_city_42
res_locality_1914,Shalkar,hr_employee_extended_profile.kz_city_43
res_locality_1915,v.Begimbet,hr_employee_extended_profile.kz_city_43
res_locality_1916,v.Eset ata,hr_employee_extended_profile.kz_city_43
res_locality_1917,v.Kotrtas,hr_employee_extended_profile.kz_city_43
res_locality_1918,v.Aktan batyra,hr_employee_extended_profile.kz_city_43
res_locality_1919,v.Korganzhar,hr_employee_extended_profile.kz_city_43
res_locality_1920,v.Bozoi,hr_employee_extended_profile.kz_city_43
res_locality_1921,v.Kanbakty,hr_employee_extended_profile.kz_city_43
res_locality_1922,v.Koyankulak,hr_employee_extended_profile.kz_city_43
res_locality_1923,v.Birshogyr,hr_employee_extended_profile.kz_city_43
res_locality_1924,v.Alabas,hr_employee_extended_profile.kz_city_43
res_locality_1925,v.Sarsai,hr_employee_extended_profile.kz_city_43
res_locality_1926,v.Baikadam,hr_employee_extended_profile.kz_city_43
res_locality_1927,v.Alakozy,hr_employee_extended_profile.kz_city_43
